,Time,X,Y,Z,A,B,C,LineNumber,ProgTime,X_Norm,Y_Norm,Distance,X_Trans,Y_Trans
3345,13.38,752.4819721144775,-440.28182041085654,8.875810034288019,0.001586223893542,0.001750143784535,-0.001483848887208,2,6.624000000000001,0.9986600084126084,0.40510373269854505,1.716,0.8614948280217277,0.46555743191569154
3346,13.384,752.4826410842218,-440.24868030484873,8.875410033842698,0.001553322537533,0.001714344567838,-0.001432878276683,2,6.628,0.9986767005793724,0.40541025201215364,1.718,0.861493775691929,0.4657812160967535
3347,13.388,752.4825872106022,-440.2155934602749,8.874768650242462,0.001556522365914,0.00171792636902,-0.001373074569164,2,6.632000000000001,0.9986753563221031,0.40571627870035626,1.719,0.8614872473732302,0.4660045668525423
3348,13.392,752.4831785985145,-440.1815142373621,8.874220861845687,0.001592664512835,0.001727841742026,-0.001310717682222,2,6.636,0.9986901126630866,0.40603148408965356,1.721,0.8614854325595757,0.4662346830941775
3349,13.396,752.4835236278196,-440.14779852219505,8.873232379173487,0.001607211865611,0.001733939408704,-0.001290693382291,2,6.640000000000001,0.9986987218516906,0.4063433273248076,1.722,0.8614818152976431,0.46646232036521396
3350,13.4,752.4840096011058,-440.1143298847117,8.87266121770285,0.001612149478828,0.001759166313261,-0.001200402232452,2,6.644,0.99871084788161,0.40665288529020427,1.725,0.8614793133899917,0.46668830437718867
3351,13.404,752.4849114288525,-440.0809828684954,8.872410049543083,0.001583892960153,0.001728428549266,-0.001201914272361,2,6.648000000000001,0.9987333503329816,0.4069613183567461,1.728,0.8614799900012665,0.4669135103407246
3352,13.408,752.4854934955785,-440.0468569091129,8.871582764511704,0.001620241932546,0.001758322744198,-0.001135793415021,2,6.652,0.9987478740912543,0.40727695602078107,1.73,0.8614780957955188,0.4671439420255711
3353,13.412,752.4860476830783,-440.0135169333868,8.871063221780062,0.001618350450584,0.001776097673436,-0.00112225690192,2,6.656000000000001,0.9987617022056704,0.40758532396845354,1.733,0.8614761353743634,0.4673690651736221
3354,13.416,752.487108282617,-439.9792616428415,8.870577060406356,0.001622006683538,0.001770317885955,-0.00108679339703,2,6.66,0.9987881663387959,0.40790215784167483,1.736,0.8614778489596359,0.46760041970166843
3355,13.42,752.4881055693605,-439.94600869288166,8.870157184849605,0.001597073999709,0.001743201807231,-0.00108830553248,2,6.664,0.9988130506878659,0.40820972087103713,1.738,0.8614792674340405,0.46782500155096596
3356,13.424,752.4894331555972,-439.91218291153575,8.869923936517164,0.001560860086727,0.001703771029605,-0.001090560387154,2,6.668,0.9988461766865303,0.40852258212977843,1.739,0.8614830866999925,0.4680534847707051
3357,13.428,752.4903905719132,-439.87905784927193,8.86953439134039,0.001524187606673,0.001673703278121,-0.001143524184469,2,6.672,0.9988700661866821,0.40882896230086047,1.74,0.8614842262446085,0.46827719976905524
3358,13.432,752.4907901767392,-439.84532557129546,8.869361358787566,0.001546222644698,0.001687979073709,-0.00117843257889,2,6.676,0.9988800371464344,0.4091409587286741,1.742,0.8614810200899508,0.468504956484209
3359,13.436,752.4915860805072,-439.81242079227434,8.86977180979453,0.001486081578498,0.001642154883375,-0.001145518113037,2,6.68,0.9988998965773526,0.4094453014570173,1.746,0.8614809746099945,0.4687271682211902
3360,13.44,752.4922479509315,-439.77879129743,8.869842418930679,0.001484908596271,0.001621222139053,-0.001115241421446,2,6.684,0.9989164116015266,0.4097563472235654,1.749,0.8614797778726124,0.4689542586532348
3361,13.444,752.4927473392819,-439.7456181557042,8.870386007927134,0.00142930727163,0.001580343780187,-0.001082326669595,2,6.688,0.998928872364805,0.4100631720909824,1.752,0.8614774324123456,0.4691782517859895
3362,13.448,752.4926554784422,-439.7109712608234,8.869844444902018,0.001505147420363,0.001663242822694,-0.001004636414974,2,6.692,0.9989265802485049,0.41038362798919353,1.753,0.8614703272058576,0.4694121326612599
3363,13.452,752.4932847246755,-439.6772966573376,8.869691961352824,0.001532096578977,0.001673019413185,-0.001106048567125,2,6.696,0.9989422812322208,0.41069509097437756,1.752,0.8614688745235869,0.4696395248576578
3364,13.456,752.4938989545144,-439.6436036815276,8.86994455795154,0.001532277949973,0.001683181332664,-0.001101631621497,2,6.7,0.9989576075261073,0.4110067238887765,1.752,0.8614673044777886,0.4698670397506861
3365,13.46,752.4939063090092,-439.6091182549948,8.870002773188874,0.001592169542353,0.001728940269409,-0.001131931436755,2,6.704,0.9989577910358309,0.41132568633469757,1.753,0.8614609820993614,0.4700998413934002
3366,13.464,752.4947678699604,-439.5757183894035,8.870565677309706,0.001571413470648,0.00170636741399,-0.001160909647009,2,6.708,0.9989792887480922,0.411634608215432,1.754,0.861461343332963,0.4703254037243758
3367,13.468,752.4945896539026,-439.5418960287952,8.870767136163934,0.001579342817618,0.001724992826014,-0.001112101567481,2,6.712,0.9989748418920404,0.41194743783510324,1.756,0.8614537352308311,0.47055371022178727
3368,13.472,752.494366742292,-439.50771024864497,8.870985906129405,0.001609236752441,0.001757740817896,-0.001003752094707,2,6.716,0.9989692797903008,0.41226362879310285,1.755,0.8614457207010319,0.4707844655096589
3369,13.476,752.4941774857969,-439.47378333285553,8.871308578213005,0.00164641727304,0.001788579957157,-0.000936890243323,2,6.72,0.9989645574526999,0.41257742546406656,1.757,0.8614380094647999,0.4710134768846389
3370,13.48,752.4946477045218,-439.44059617017587,8.872331782310754,0.001575026006511,0.001740303592893,-0.000829377815739,2,6.724,0.998976290374014,0.4128843800140246,1.758,0.8614354400071478,0.47123756330087097
3371,13.484,752.4943134002857,-439.4059915390969,8.872138116577343,0.001635854518114,0.001787110320789,-0.000736082779233,2,6.728,0.9989679487978732,0.4132044450060772,1.758,0.861426502604949,0.471471134858779
3372,13.488,752.4943158352477,-439.3719374049143,8.872693422640637,0.001650119470752,0.001802793926057,-0.000682664485485,2,6.732,0.9989680095551671,0.413519418344808,1.759,0.8614202226340465,0.4717010254321141
3373,13.492,752.4949772296958,-439.3391155327783,8.873375803267434,0.001555060323031,0.001718774326354,-0.000526149421556,2,6.736,0.9989845127027587,0.41382299425117697,1.757,0.8614191716205056,0.4719226663729731
3374,13.496,752.4946435607875,-439.3052278755179,8.873707940628751,0.001550083201617,0.001703557713621,-0.00046737775545,2,6.74,0.998976186979348,0.4141364278123372,1.756,0.861410371635703,0.47215139824518737
3375,13.5,752.4958969003653,-439.27216248655986,8.875342143446282,0.001453500339229,0.00158824457203,-0.000362506251582,2,6.744,0.9990074603716397,0.4144422560533584,1.756,0.8614137680360229,0.472374745483356
3376,13.504,752.496493749733,-439.23873643652394,8.87597201941222,0.001375185636046,0.001522494582824,-0.000340870987271,2,6.748,0.9990223529871314,0.4147514201191355,1.757,0.8614121154188922,0.4726004589699876
3377,13.508,752.4975016419181,-439.2064074242589,8.877493633717597,0.001258066048602,0.001384713759928,-0.000298279163386,2,6.752,0.999047501963715,0.41505043746828924,1.758,0.8614137852402125,0.47281880995367565
3378,13.512,752.4989525724167,-439.1737722435199,8.87900029278256,0.00113186406082,0.001236994624489,-0.000264521831906,2,6.756,0.9990837056546155,0.415352286629461,1.756,0.861418760801758,0.47303927458462425
3379,13.516,752.5005184044,-439.14158814233053,8.880890544292107,0.000978416201212,0.001069352332551,-0.000276572144376,2,6.76,0.9991227763731544,0.4156499636677709,1.754,0.8614246918271515,0.47325670649298746
3380,13.52,752.5017611172758,-439.10931585443205,8.882579422159194,0.000858000954485,0.000927925238979,-0.000343845053158,2,6.764,0.9991537846074404,0.4159484563621784,1.752,0.8614281542876181,0.4734747001222398
3381,13.524,752.5028827437648,-439.07640242259293,8.884328048367873,0.000744030673154,0.000803400355472,-0.000339714559715,2,6.768,0.9991817714881024,0.4162528791221254,1.751,0.8614305792025251,0.4736970095493199
3382,13.528,752.5039478631973,-439.044353532732,8.886221665414498,0.000620910297359,0.000678729319768,-0.00035073321435,2,6.772,0.9992083484018448,0.4165493055644483,1.75,0.861432735169721,0.4739134769812676
3383,13.532,752.505684561746,-439.0121324059408,8.88836708870478,0.000492288955782,0.000518418768417,-0.000413398836443,2,6.776,0.9992516825915304,0.41684732505978117,1.751,0.8614399561448123,0.4741311781732941
3384,13.536,752.5071389589062,-438.9797297448423,8.890496108840779,0.00035914839538,0.000382764424549,-0.000433252074151,2,6.78,0.999287972782749,0.41714702360138106,1.752,0.8614450010647534,0.474350075491623
3385,13.54,752.5087315622243,-438.9485919123721,8.893040498484746,0.000178046926917,0.000214399370443,-0.000596458218732,2,6.784,0.9993277115009791,0.41743502349594336,1.753,0.8614513288293696,0.47456044910593165
3386,13.544,752.5099837420173,-438.9163761794784,8.895354393330589,6.3561330943e-05,8.9236364965e-05,-0.000679625038605,2,6.788,0.9993589559542619,0.41773299310206485,1.752,0.8614548736325442,0.47477806384329824
3387,13.548,752.5110683258873,-438.8843794727613,8.897197490059584,-5.6336444175e-05,-6.1599037118e-05,-0.000782748418655,2,6.792,0.9993860185456299,0.41802893689229753,1.75,0.8614571869985614,0.4749941825762731
3388,13.552,752.513052953919,-438.85259203267714,8.899862406597286,-0.000255505520094,-0.000279388434187,-0.000794802411552,2,6.796,0.9994355390842653,0.41832294513456664,1.749,0.8614663698737225,0.47520898401292977
3389,13.556,752.5138733217179,-438.8205986257125,8.902264817344994,-0.000371768291762,-0.000416410749083,-0.000776489337399,2,6.8,0.9994560089429164,0.4186188584047444,1.746,0.8614666786160969,0.4754250531462243
3390,13.56,752.51472787932,-438.7883707596016,8.90456421138838,-0.000504290483513,-0.000561357595176,-0.000626198405596,2,6.804,0.9994773319072585,0.41891694023336157,1.746,0.8614672034748995,0.4756427089383487
3391,13.564,752.5156723202396,-438.7560069520735,8.907088719557077,-0.000621205658176,-0.000708992492499,-0.000540256022855,2,6.808,0.9995008976446649,0.41921627941069967,1.746,0.8614683853535912,0.4758612922224016
3392,13.568,752.5163629097397,-438.7239721736816,8.909124756154567,-0.000774331866816,-0.000846892663915,-0.000404531263593,2,6.812,0.9995181292686646,0.41951257533328895,1.744,0.8614677015028271,0.4760776276285653
3393,13.572,752.5168621305814,-438.6916888263547,8.91121943836607,-0.000886686488401,-0.000969827470732,-0.000311621893031,2,6.816,0.9995305858522605,0.41981117031850995,1.744,0.861465519298021,0.47629562100978207
3394,13.576,752.5180892148002,-438.66118861593617,8.913320184865743,-0.001085782785535,-0.001167912322309,-0.000375798235567,2,6.82,0.999561204119509,0.42009327272217184,1.743,0.8614691909645726,0.4765016541336393
3395,13.58,752.5190206424317,-438.62906347151545,8.915154652435481,-0.001180525257961,-0.001291353422285,-0.0003609711808,2,6.824,0.9995844451486969,0.4203904044578125,1.742,0.8614703182258332,0.4767186258612157
3396,13.584,752.5199922002237,-438.59697462510474,8.917255246763528,-0.001297027036083,-0.0014287384621,-0.000389501504407,2,6.828,0.9996086875076722,0.4206872004660687,1.742,0.8614717567676632,0.47693535707083823
3397,13.588,752.520945737232,-438.56529194441737,8.919176803258061,-0.001440749260147,-0.001566304590206,-0.000377664619935,2,6.832,0.9996324802111439,0.4209802397682147,1.738,0.8614731336664535,0.47714934464844316
3398,13.592,752.5213460044889,-438.53315414168304,8.920941190131604,-0.00151978046562,-0.001672592404716,-0.000400844901105,2,6.836,0.999642467699906,0.42127748858307046,1.737,0.8614702273735254,0.477366346062314
3399,13.596,752.5219659263053,-438.50119406786416,8.922719747855663,-0.001641467894744,-0.001805819730636,-0.000406517280525,2,6.84,0.9996579360203001,0.42157309354847206,1.735,0.8614690210088843,0.4775821712272206
3400,13.6,752.5231439562841,-438.4693589648738,8.924933816198557,-0.001776284504255,-0.001953427769439,-0.000437206839692,2,6.844,0.999687330283684,0.4218675426342708,1.733,0.8614720734973458,0.47779721243756135
3401,13.604,752.5240336019226,-438.4373840653323,8.92639735318534,-0.001907330145681,-0.002096924628605,-0.000503453574291,2,6.848,0.9997095287664777,0.42216328472567644,1.733,0.8614729114499402,0.47801316692808393
3402,13.608,752.5256206437176,-438.4055797402296,8.928686725903527,-0.0020829086928,-0.002289170394029,-0.000531696066472,2,6.852,0.9997491287133049,0.4224574491407803,1.732,0.8614790738221743,0.47822804459065693
3403,13.612,752.5267538915471,-438.37376770511577,8.930072570610642,-0.002195003351602,-0.002402091295648,-0.000682496847001,2,6.856,0.9997774055702403,0.42275168486728304,1.732,0.8614817907171151,0.47844292617492
3404,13.616,752.5262885563923,-438.341327997658,8.931436886200384,-0.002233876937694,-0.002425019609542,-0.000667463634446,2,6.86,0.9997657945040137,0.42305172605789565,1.731,0.8614722591043813,0.4786618745111254
3405,13.62,752.5270860127805,-438.3088878718861,8.932876902710646,-0.002339912976876,-0.00254120372286,-0.000640772059233,2,6.864,0.99978569267599,0.4233517711175779,1.73,0.8614723113430662,0.4788809608247736
3406,13.624,752.5270121875784,-438.2767112832833,8.93433421458766,-0.002376690682105,-0.002581591232085,-0.000607692717052,2,6.868,0.999783850585828,0.423649378670507,1.728,0.861465799746325,0.4790981749763097
3407,13.628,752.5269528135246,-438.2440652754544,8.935716748140752,-0.002398160246065,-0.002624968836593,-0.000581583911757,2,6.872,0.9997823690814471,0.4239513279735487,1.726,0.8614593110003854,0.47931855980577565
3408,13.632,752.5269244194485,-438.21107868987787,8.936909624945894,-0.002442143466811,-0.002673255095721,-0.000535515299508,2,6.876,0.9997816605910288,0.42425642734670155,1.725,0.8614529943805808,0.4795412472921541
3409,13.636,752.5272976176402,-438.1787074713136,8.93790398242876,-0.002471078506006,-0.002714941212637,-0.000635159679638,2,6.88,0.9997909726511107,0.4245558350701607,1.725,0.8614498394521453,0.4797598236769033
3410,13.64,752.5273389200956,-438.1461544417479,8.938763366955222,-0.002516480314312,-0.002764787520806,-0.000695762188823,2,6.884,0.9997920032320595,0.42485692439908457,1.726,0.8614441319758575,0.47997959200191653
3411,13.644,752.5268952804162,-438.1133615168636,8.9391762251167,-0.002527554053664,-0.002767185562825,-0.000780342813497,2,6.888,0.9997809335124258,0.4251602325666681,1.725,0.8614346996652464,0.4802009278741187
3412,13.648,752.5277739892016,-438.0806612754242,8.940433632231727,-0.002570186323622,-0.0028140121198,-0.000869153981586,2,6.892,0.9998028590983107,0.42546268348696664,1.723,0.8614353204367172,0.48042178028079696
3413,13.652,752.527994642483,-438.0482995183714,8.94077181569338,-0.00257585182136,-0.002830233129951,-0.00099062179449,2,6.896,0.9998083648501055,0.42576200369905814,1.722,0.861431009508775,0.4806402770439796
3414,13.656,752.5276094763486,-438.0147264136738,8.940930969505981,-0.002551539555841,-0.002774154128777,-0.001017231332099,2,6.9,0.9997987541653152,0.4260725279021243,1.722,0.8614218766698107,0.4808668865009498
3415,13.66,752.5277413325683,-437.98192685524896,8.940998512256295,-0.002534908191588,-0.002795569757118,-0.001137874102021,2,6.904,0.9998020442483522,0.42637589742462034,1.721,0.861416810835688,0.48108832954929015
3416,13.664,752.528145741145,-437.94944838959714,8.941485087260157,-0.002587663270563,-0.002843619756422,-0.001184449999414,2,6.908,0.999812135071531,0.4266762970973405,1.722,0.8614138729200714,0.48130763444123525
3417,13.668,752.5282389806883,-437.91652461536495,8.941531924421565,-0.002610259699551,-0.002858648288453,-0.001222933057971,2,6.912,0.9998144615893153,0.42698081551610106,1.72,0.861408491023903,0.4815299122099491
3418,13.672,752.5278556740518,-437.8831304632871,8.941084522299915,-0.00260431765606,-0.002862163672917,-0.001202173060216,2,6.916,0.9998048973028087,0.4272896845514334,1.719,0.8613994053818962,0.4817553141731733
3419,13.676,752.5274538198713,-437.8495944956627,8.940542339102477,-0.002601389755377,-0.002849241336793,-0.001114609050859,2,6.92,0.9997948702170508,0.42759986526645616,1.718,0.8613901527407412,0.4819816715960409
3420,13.68,752.5270724177448,-437.8172221783952,8.940736568855941,-0.002636758980499,-0.002898000231294,-0.001114932368964,2,6.924,0.9997853534519734,0.4278992831520363,1.717,0.8613812705449999,0.48220017550571137
3421,13.684,752.5266688621757,-437.7838057879592,8.940233932818845,-0.002641291538193,-0.002873511889752,-0.001031677507198,2,6.928,0.9997752839130826,0.4282083578742869,1.716,0.8613720271026883,0.4824257256117924
3422,13.688,752.5265217371891,-437.75057483503355,8.940040443610474,-0.002632407836194,-0.002883675115794,-0.001008763215655,2,6.932,0.9997716128430045,0.4285157174487833,1.714,0.861364764130844,0.4826500516656912
3423,13.692,752.5249064283059,-437.7165725906231,8.938988967048973,-0.002531936699958,-0.002783630039253,-0.000998539657382,2,6.936,0.9997313075743692,0.4288302108488763,1.712,0.8613462157514095,0.4828794257020471
3424,13.696,752.5248593743338,-437.68371502623813,8.938859050530716,-0.002517173961798,-0.00275773449301,-0.001031378261746,2,6.94,0.9997301334812857,0.4291341168798275,1.711,0.8613397813216689,0.48310124196067994
3425,13.7,752.5242869624548,-437.6493445559242,8.938072354326547,-0.002439381219792,-0.002672654324893,-0.001013512793976,2,6.944,0.9997158506312409,0.4294520160732264,1.71,0.8613290798738134,0.4833332149536398
3426,13.704,752.5225607193776,-437.6153376492287,8.936924305884167,-0.002337398976016,-0.002521576118076,-0.001033434227568,2,6.948,0.9996727773270071,0.42976655259570445,1.71,0.8613096887092455,0.48356260825441844
3427,13.708,752.5215635535785,-437.5805302294005,8.93599645513065,-0.002194870445755,-0.002405020662388,-0.001001308763778,2,6.952,0.9996478959957501,0.4300884932205086,1.709,0.8612956827915206,0.4837974849244364
3428,13.712,752.5204661121824,-437.5461282778245,8.93518122856535,-0.002117847757257,-0.002301010635861,-0.000885979085232,2,6.956,0.9996205125827421,0.4304066835902494,1.708,0.8612809908339187,0.48402961334649297
3429,13.716,752.5196714076478,-437.5117307293853,8.934431597613916,-0.001983351991215,-0.002183357356038,-0.000864100361678,2,6.96,0.9996006830751575,0.4307248332345177,1.706,0.8612685972977376,0.48426174495649166
3430,13.72,752.5184365313429,-437.477270887098,8.93299570172891,-0.001860130550742,-0.002038563738968,-0.000900126888929,2,6.964,0.9995698703793817,0.4310435590467552,1.705,0.8612528515821276,0.48449424917302764
3431,13.724,752.5170830593157,-437.44280141299595,8.931667457534447,-0.001751085057206,-0.001889552850545,-0.000836239208704,2,6.968,0.9995360984771691,0.43136237394552807,1.706,0.8612362040150622,0.48472680542389635
3432,13.728,752.5160379631717,-437.40827826405115,8.92977754323259,-0.001633175409513,-0.001770293074523,-0.00083240226527,2,6.972,0.9995100211855295,0.4316816852934059,1.705,0.8612218869217381,0.48495975759505383
3433,13.732,752.5150270292143,-437.3738100508893,8.928627821995988,-0.001523297006957,-0.001669692156807,-0.000771481272099,2,6.976,0.9994847963104905,0.4320004885294969,1.708,0.8612078392624646,0.48519234259266775
3434,13.736,752.5135545236199,-437.3394833434216,8.92694242850028,-0.00142903216985,-0.001546712752177,-0.000735355795864,2,6.98,0.9994480542767116,0.4323179829517828,1.71,0.8611903147194004,0.4854239218291584
3435,13.74,752.5124707102954,-437.30494779398293,8.925416946255043,-0.001330415187353,-0.001438692292158,-0.000643184851037,2,6.984,0.9994210109120341,0.43263740899425046,1.709,0.8611757014999064,0.48565695335805914
3436,13.744,752.5115067548105,-437.27056895792185,8.923667803785056,-0.001221134899139,-0.001338708945321,-0.00067275380584,2,6.988,0.9993969582462102,0.43295538556407864,1.711,0.8611620269178868,0.4858889399894307
3437,13.748,752.5105989813607,-437.23644178788254,8.922131441331953,-0.001148618313695,-0.001259278491515,-0.000651697969551,2,6.992,0.9993743074373541,0.43327103442571446,1.712,0.861148825273103,0.4861192337521302
3438,13.752,752.510308440473,-437.2025339284942,8.920649732570574,-0.001100852865458,-0.001206977293707,-0.000628193384847,2,6.996,0.999367057846486,0.43358465484030245,1.711,0.8611403486141478,0.48634811456651095
3439,13.756,752.509112764746,-437.1680667597437,8.91874427092962,-0.001012960184756,-0.001110671749523,-0.000662069055434,2,7.0,0.9993372232855058,0.43390344841642875,1.711,0.861124899078306,0.4865806721269972
3440,13.76,752.5092137921562,-437.1345967751424,8.917090684054196,-0.000996567454916,-0.00107301810793,-0.000670335595302,2,7.004,0.9993397441265354,0.4342130188415822,1.71,0.8611194751682946,0.4868066399087746
3441,13.764,752.5090595274986,-437.1010432310646,8.915412852807716,-0.00096272129286,-0.001035962046341,-0.000849632388321,2,7.008,0.9993358949070276,0.434523362124656,1.709,0.8611120982884145,0.48703314391451025
3442,13.768,752.5089259975293,-437.0670621696919,8.913732445113286,-0.000920831240018,-0.000990081855756,-0.000859235416368,2,7.012,0.9993325630605068,0.43483765959869525,1.71,0.8611047996944968,0.48726253648849693
3443,13.772,752.5077482585722,-437.03255768706896,8.91170296938926,-0.000802427890634,-0.000860283616046,-0.000934309401561,2,7.016,0.9993031760587111,0.43515679829811615,1.711,0.861089479379752,0.4874953479781614
3444,13.776,752.5071470489438,-436.99937659097674,8.910383194160387,-0.000758368867946,-0.000831747227024,-0.00097687221915,2,7.02,0.9992881746457739,0.43546369673702195,1.713,0.8610787793431998,0.48771928863109737
3445,13.78,752.5063575666965,-436.96512674122073,8.908959390893429,-0.000674341045156,-0.00073962951673,-0.000884702959057,2,7.024,0.9992684754449626,0.4357804802873201,1.714,0.8610664527548207,0.48795042378268205
3446,13.784,752.5054845580606,-436.93065841539834,8.907202504638805,-0.000612636835732,-0.000662118630465,-0.000814060326457,2,7.028,0.9992466920894973,0.4360992845654303,1.714,0.8610534518434629,0.4881830246790648
3447,13.788,752.5043964351397,-436.89747853502894,8.90616168855816,-0.000555826519586,-0.000589967083484,-0.000802504908656,2,7.032,0.9992195411915529,0.4364061717598783,1.714,0.8610390566646908,0.488406903496165
3448,13.792,752.5033513921328,-436.86263985079023,8.90477734375909,-0.000444053668376,-0.000487125300444,-0.000752873364614,2,7.036,0.9991934652257932,0.4367284015553219,1.715,0.8610246816217808,0.4886419856850448
3449,13.796,752.5025568246298,-436.82908091109454,8.903818836440443,-0.000384885339391,-0.000412370961211,-0.000708953448666,2,7.04,0.999173639137426,0.4370387947435191,1.716,0.8610124442325215,0.4888684558936912
3450,13.8,752.5014043667993,-436.79527914655046,8.90317524171397,-0.000315439608896,-0.000326334098514,-0.000728056085644,2,7.044,0.999144882951577,0.43735143386616915,1.717,0.8609974457744046,0.48909652587398866
3451,13.804,752.500623074471,-436.7611129928504,8.901837401981055,-0.000194404848992,-0.000213295792023,-0.000743897856517,2,7.048,0.999125388106039,0.43766744329529744,1.718,0.8609851968241541,0.48932709686634324
3452,13.808,752.499234418099,-436.726593477164,8.900719947297572,-6.6115645576e-05,-7.2544245154e-05,-0.000709110433426,2,7.052,0.9990907382822817,0.4379867210384591,1.719,0.8609682730225539,0.48955998620696084
3453,13.812,752.4982009929477,-436.69310646338135,8.89926718354635,1.7113368212e-05,3.8517377038e-05,-0.000752188071822,2,7.056,0.9990649522058387,0.4382964489698373,1.72,0.860954236169088,0.48978594433478295
3454,13.816,752.4972437243736,-436.65858230188087,8.898177581220716,0.000146147041923,0.000160374546467,-0.000787405993123,2,7.06,0.9990410663921487,0.4386157696830405,1.72,0.8609405854611873,0.49001891271195763
3455,13.82,752.4956627830786,-436.62401490672727,8.896475608574375,0.000282903650623,0.000310461226886,-0.000788176409588,2,7.064,0.9990016186653065,0.438935490272746,1.722,0.8609221935050861,0.4902521037634848
3456,13.824,752.4952269911201,-436.59026975367055,8.895256802695616,0.000338723808009,0.000371738951925,-0.000822054189613,2,7.068000000000001,0.9989907447624027,0.4392476057846917,1.724,0.8609126445407081,0.49047987081374467
3457,13.828,752.4941918955655,-436.55608112456554,8.893968479370773,0.000410206196072,0.000450213063502,-0.000787267599331,2,7.072,0.9989649170059718,0.4395638230932308,1.728,0.8608984652442034,0.49071056528661117
3458,13.832,752.493804721129,-436.52187075755046,8.892506029814408,0.000458372267748,0.000522843619397,-0.000661393899477,2,7.076000000000001,0.9989552562099264,0.439880241459946,1.73,0.8608891992018609,0.49094147850914105
3459,13.836,752.4929604412699,-436.48804200967777,8.89168980854772,0.000500859104064,0.000569506321296,-0.000620965173421,2,7.08,0.998934189696347,0.44019313015667294,1.733,0.8608765346288854,0.4911697646191604
3460,13.84,752.4928109773765,-436.4536337163472,8.89043226008132,0.000555164360032,0.000609409577375,-0.00049213297677,2,7.084000000000001,0.998930460265748,0.4405113791825403,1.735,0.8608690360300857,0.49140204062733406
3461,13.844,752.4916941165108,-436.41993653465846,8.889247152442113,0.000577807521582,0.000673777037304,-0.000364173175527,2,7.088,0.9989025922971563,0.44082305099793356,1.736,0.8608543270901599,0.4916294082119522
3462,13.848,752.4912064417507,-436.3854868256726,8.887944029791727,0.000613870196709,0.000693664127288,-0.000174767665416,2,7.092000000000001,0.9988904238119735,0.4411416830852863,1.737,0.8608442540417238,0.49186192626025926
3463,13.852,752.4910084583854,-436.3511413920468,8.88655828266643,0.000647566037468,0.000710957204758,-9.5225934697e-05,2,7.096,0.9988854837210678,0.44145935070946607,1.738,0.8608363988312191,0.4920937727156166
3464,13.856,752.4905336701208,-436.3172467368088,8.885495339476169,0.000622323891128,0.000703020288712,5.5666428059e-05,2,7.100000000000001,0.9988736367803696,0.4417728489962886,1.74,0.860826526241221,0.4923225451318095
3465,13.86,752.4906928362874,-436.2831695263448,8.884910164796338,0.000645456375173,0.000708719426265,9.400903602e-05,2,7.104,0.9988776083025764,0.4420880357720537,1.74,0.8608214311479152,0.4925526208779023
3466,13.864,752.4909594623142,-436.2489259569893,8.884266345084235,0.000679544816731,0.000736321594725,0.000146384112432,2,7.108000000000001,0.9988842611686307,0.44240476123370087,1.741,0.8608171208252294,0.4927838319011889
3467,13.868,752.4912186250734,-436.21467287227216,8.883897538939863,0.000696159899756,0.000764478639049,0.000230018008455,2,7.112,0.9988907278108559,0.44272157470478635,1.742,0.8608127520982691,0.4930151065067788
3468,13.872,752.4908776398269,-436.1803866722824,8.883479327922464,0.000763194631958,0.000828268992088,0.000271851848895,2,7.116000000000001,0.998882219529804,0.44303869446549665,1.743,0.8608038225417699,0.4932465376591332
3469,13.876,752.4906754643656,-436.1462197070992,8.882879962631167,0.000790183943706,0.000887564978626,0.000376204588482,2,7.12,0.9988771748375088,0.44335471140019134,1.744,0.8607959685045058,0.4934771794795886
3470,13.88,752.4902511595864,-436.1110107630739,8.882357655191571,0.000901585892129,0.000990230712881,0.000474374869234,2,7.124000000000001,0.9988665875632798,0.44368036580072245,1.747,0.8607862359304304,0.493714831000979
3471,13.884,752.4901487580061,-436.0764785102104,8.882250052376463,0.000965114823975,0.001060065412677,0.000510867155541,2,7.128,0.9988640324338889,0.44399976135252284,1.748,0.8607790715340118,0.49394795030306105
3472,13.888,752.4907882220679,-436.0420916815775,8.882024105017111,0.000981533131536,0.001097899502382,0.000575427824139,2,7.132000000000001,0.9988799883733764,0.4443178118472087,1.749,0.8607775642675244,0.4941801712536067
3473,13.892,752.4910901547971,-436.0079926001836,8.88195482711248,0.001020229850956,0.001140468395887,0.000535165041212,2,7.136,0.9988875222140489,0.44463320091147657,1.751,0.8607735485970888,0.49441041190150015
3474,13.896,752.4916761107065,-435.9734071206679,8.881775269950404,0.001081121589602,0.001187687372613,0.000545295780851,2,7.140000000000001,0.9989021430154218,0.4449530887669797,1.75,0.8607715984935583,0.49464396840156744
3475,13.9,752.492235536036,-435.93944399068056,8.882043549905346,0.001095278371464,0.001203307170687,0.000554323087928,2,7.144,0.9989161018244276,0.44526722039013344,1.751,0.8607695621523689,0.49487332058955524
3476,13.904,752.4924150811908,-435.9046454608788,8.88176209926866,0.001136408446873,0.00126830435482,0.000618884078813,2,7.148000000000001,0.9989205818441752,0.44558907878934667,1.753,0.860764488263241,0.4951082701152185
3477,13.908,752.4928482148612,-435.8704532681856,8.881608529620916,0.001155370518506,0.001269470332274,0.000632207365506,2,7.152,0.9989313894173414,0.44590532905820873,1.754,0.8607614510822467,0.49533915492345204
3478,13.912,752.4931174262865,-435.83576446068713,8.881373409038261,0.001189327476145,0.001306855260961,0.000679240526378,2,7.156000000000001,0.9989381067943901,0.446226172614407,1.754,0.8607570779857644,0.495573374166562
